"","Name","pos","Team","Gm","season","Age","Salary","AAV","HIT","HIT-","A1","A2","SH","MS","BK","AB","GV","TK","PN","PN-","PenD60","TOI","TOIoff","TOI%"
"mattest9420142015","Stefan.Matteau","L","N.J",7,20142015,20,"0.843","0.843",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,22.2,0
"matthsh8820142015","Shawn.Matthias","LC","VAN",73,20142015,26,"1.850","1.750",0,1,0,0,0,0,1,0,0,0,0,1,10.43,5.75,355.81,1.59
"mcbaija8820142015","Jamie.McBain","D","L.A",26,20142015,26,"0.550","0.550",0,1,0,2,6,3,10,2,0,0,1,0,-1.31,45.67,89.79,33.72
"mccabja9320142015","Jake.McCabe","D","BUF",2,20142015,20,"0.925","0.925",0,0,0,0,1,0,0,0,0,0,0,0,0,0.43,8.72,4.73
"mccleja8320142015","Jay.McClement","C","CAR",79,20142015,31,"1.000","1.000",0,3,0,0,0,0,0,0,0,0,1,0,-4.92,12.18,380.45,3.1
"mccorco8320142015","Cody.McCormick","C","BUF",32,20142015,31,"2.000","1.500",0,0,0,0,0,0,0,0,0,0,1,0,-33.18,1.81,155.7,1.15
"mcdonco8420142015","Colin.McDonald","R","NYI",18,20142015,29,"0.675","0.637",0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,87.43,2.45
"mcdonry8920142015","Ryan.McDonagh","D","NYR",68,20142015,25,"4.300","4.700",5,7,4,5,36,11,16,5,5,6,1,0,-0.37,162.68,170.62,48.81
"mcginja8820142015","Jamie.McGinn","LR","COL",19,20142015,26,"2.900","2.950",2,1,0,0,7,3,0,0,0,1,1,0,-1.7,35.35,69.42,33.74
"mcginty9020142015","Tye.McGinn","L","S.J/ARI",50,20142015,24,"0.600","0.600",0,0,0,0,0,0,0,0,0,0,0,0,0,4.62,242,1.88
"mcgrabr8120142015","Brian.McGrattan","R","CGY",8,20142015,33,"0.750","0.750",0,0,0,0,0,0,0,0,0,0,1,0,-Inf,0,43.16,0
"mcilrdy9220142015","Dylan.McIlrath","D","NYR",1,20142015,22,"0.810","0.703",0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,7.68,1.6
"mckeggr9220142015","Greg.McKegg","C","TOR",3,20142015,22,"0.650","0.655",0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,18.44,1.51
"mckencu9120142015","Curtis.McKenzie","L","DAL",36,20142015,23,"0.670","0.645",0,0,0,0,0,0,0,0,0,0,1,0,-23.23,2.58,194.27,1.31
"mcleoco8420142015","Cody.McLeod","LR","COL",81,20142015,30,"1.150","1.150",2,2,0,0,5,1,1,0,1,0,2,1,-1.84,32.57,361.48,8.26
"mcmilbr9020142015","Brandon.McMillan","C","VAN/ARI",56,20142015,24,"0.625","0.625",0,1,0,0,0,0,0,0,0,0,0,0,0,2.35,282.93,0.82
"mcnabbr9120142015","Brayden.McNabb","D","L.A",69,20142015,23,"0.625","0.650",5,4,2,3,10,8,9,3,2,0,0,1,0.8,75.47,274.57,21.56
"mcquaad8620142015","Adam.McQuaid","D","BOS",60,20142015,27,"1.800","1.567",0,0,0,0,0,1,0,0,0,0,0,0,0,4.97,285.3,1.71
"megnaja9020142015","Jayson.Megna","C","PIT",12,20142015,24,"0.874","0.874",0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,60.67,1.23
"merrijo9220142015","Jon.Merrill","D","N.J",64,20142015,22,"0.840","0.840",0,5,1,1,3,2,3,1,2,1,0,0,0,62.88,211.84,22.89
"meszaan8520142015","Andrej.Meszaros","D","BUF",58,20142015,28,"4.125","4.125",1,2,0,0,17,9,7,2,2,0,1,0,-0.64,93.46,188.28,33.17
"methoma8520142015","Marc.Methot","D","OTT",45,20142015,29,"3.750","3.000",0,0,0,0,2,0,0,1,0,0,0,0,0,6.56,234.33,2.72
"michami8420142015","Milan.Michalek","LR","OTT",66,20142015,29,"4.000","4.000",1,1,2,3,17,9,2,0,2,0,0,0,0,126.32,241.66,34.33
"michazb8220142015","Zbynek.Michalek","D","STL/ARI",64,20142015,31,"4.000","4.000",0,0,0,0,0,0,1,0,0,0,0,0,0,2.77,314.46,0.87
"millean8820142015","Andrew.Miller","RC","EDM",7,20142015,25,"0.675","0.675",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,35.27,0
"milledr8420142015","Drew.Miller","LR","DET",82,20142015,30,"1.350","1.350",1,0,0,0,0,0,0,0,0,0,0,0,0,6.45,455.96,1.39
"millejt9320142015","J.T..Miller","C","NYR",55,20142015,21,"NA","NA",0,1,1,0,5,2,2,0,3,1,0,0,0,49.76,217.82,18.6
"milleke8720142015","Kevan.Miller","D","BOS",39,20142015,26,"0.750","0.800",0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,170.31,0.25
"mitchjo8520142015","John.Mitchell","C","COL",67,20142015,29,"1.700","1.800",1,3,0,1,10,1,2,0,0,0,2,0,-2.13,56.34,270.97,17.21
"mitchto8520142015","Torrey.Mitchell","C","BUF/MTL",65,20142015,29,"2.500","1.700",0,0,0,0,1,0,0,0,0,0,0,0,0,7.53,303.43,2.42
"mitchwi7720142015","Willie.Mitchell","D","FLA",66,20142015,37,"4.250","4.250",0,0,0,0,0,0,0,0,0,0,0,0,0,7.91,301.96,2.55
"moenxtr8220142015","Travis.Moen","RL","DAL/MTL",43,20142015,32,"1.850","1.850",0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,245.23,0.09
"monahse9420142015","Sean.Monahan","C","CGY",80,20142015,19,"0.925","0.925",2,4,4,3,29,22,10,0,6,7,0,0,0,227.83,195.71,53.79
"mooredo8020142015","Dominic.Moore","CL","NYR",79,20142015,34,"1.500","1.500",0,0,0,1,0,0,1,0,0,0,0,0,0,4.92,382.91,1.27
"moorejo9020142015","John.Moore","D","NYR/ARI",54,20142015,23,"0.851","0.851",1,2,1,3,14,7,8,1,2,2,0,0,0,74.26,167.29,30.74
"morinje9120142015","Jeremy.Morin","RL","CBJ/CHI",43,20142015,23,"0.700","0.800",1,1,0,0,3,0,0,0,0,0,0,0,0,11.04,212.61,4.94
"morintr8420142015","Travis.Morin","C","DAL",6,20142015,30,"0.550","0.550",0,1,0,0,0,1,0,0,0,0,0,0,0,7.01,16.06,30.38
"morrobr7920142015","Brenden.Morrow","L","T.B",68,20142015,35,"1.550","1.550",2,0,0,0,0,2,0,1,0,0,2,0,-12.82,9.36,375.48,2.43
"morrojo9220142015","Joe.Morrow","D","BOS",14,20142015,21,"0.833","0.863",0,0,0,0,0,0,1,0,0,0,0,0,0,4.8,52.29,8.41
"mossxda8120142015","David.Moss","R","ARI",57,20142015,32,"0.800","0.800",1,3,1,0,5,3,0,0,0,0,1,0,-2.53,23.69,233.21,9.22
"mouilka8720142015","Kael.Mouillierat","C","NYI",6,20142015,27,"0.675","0.675",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,24.68,0
"moulsma8320142015","Matt.Moulson","L","BUF",74,20142015,30,"6.000","5.000",2,2,4,3,33,8,6,1,5,1,2,1,-0.3,201.77,143.94,58.36
"muellch8620142015","Chris.Mueller","C","NYR",7,20142015,28,"0.600","0.600",0,1,0,0,3,3,1,0,2,0,0,0,0,12.64,18.16,41.04
"muellmi9520142015","Mirco.Mueller","D","S.J",39,20142015,19,"0.925","0.925",0,0,0,0,1,0,0,1,0,0,0,0,0,10.78,167.78,6.04
"murphco9320142015","Connor.Murphy","D","ARI",69,20142015,21,"0.833","0.863",0,0,0,0,2,0,0,0,0,0,1,0,-18.37,3.27,335.95,0.96
"murphry9320142015","Ryan.Murphy","D","CAR",37,20142015,21,"0.833","0.863",0,3,2,0,9,6,7,0,5,3,0,0,0,69.71,100.58,40.93
"murrary9320142015","Ryan.Murray","D","CBJ",11,20142015,20,"0.925","0.894",0,0,0,0,0,1,2,0,0,0,0,0,0,8.17,45.4,15.25
"musilda9320142015","David.Musil","D","EDM",3,20142015,21,"0.925","0.894",0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,7.64,3.47
"muzzija8920142015","Jake.Muzzin","D","L.A",74,20142015,25,"1.000","1.000",3,6,1,8,40,16,27,2,4,1,0,0,0,186,179.91,50.83
"myersty9020142015","Tyler.Myers","D","BUF/WPG",71,20142015,24,"5.000","5.500",2,8,2,2,36,7,18,5,2,5,2,0,-0.62,194.91,140.13,58.17
"namesvl9220142015","Vladislav.Namestnikov","LC","T.B",41,20142015,21,"0.925","0.925",2,1,0,0,2,2,1,0,0,0,0,0,0,31.32,189.26,14.2
"nashxri8420142015","Rick.Nash","LR","NYR",76,20142015,30,"7.900","7.800",0,7,4,2,42,12,11,1,10,2,0,0,0,214.15,158.62,57.45
"nashxri8920142015","Riley.Nash","CR","CAR",66,20142015,25,"0.600","0.575",5,7,4,1,12,6,11,0,6,4,0,0,0,116.57,213.04,35.37
"nealxja8720142015","James.Neal","RL","NSH",66,20142015,27,"5.000","5.000",3,6,1,0,28,10,8,2,9,2,0,2,0.63,190.09,172.18,52.47
"neilxch7920142015","Chris.Neil","R","OTT",38,20142015,35,"2.100","1.900",0,1,0,0,0,0,0,0,0,0,0,0,0,5.04,209.04,2.36
"nelsobr9120142015","Brock.Nelson","CL","NYI",82,20142015,22,"0.900","0.900",2,10,4,1,39,16,11,0,11,3,2,1,-0.27,218.82,208.47,51.21
"nemetpa9220142015","Patrik.Nemeth","D","DAL",22,20142015,22,"0.810","0.763",0,0,0,0,0,0,0,0,0,0,0,1,32.58,1.84,121.91,1.49
"nesteni9320142015","Nikita.Nesterov","D","T.B",27,20142015,21,"0.743","0.743",1,0,0,1,4,3,5,0,0,0,1,0,-4.3,13.96,138.18,9.18
"nestran9120142015","Andrej.Nestrasil","C","CAR/DET",51,20142015,23,"0.550","0.550",1,6,0,2,8,6,2,0,1,1,0,1,0.85,70.78,194.5,26.68
"nichuva9520142015","Valeri.Nichushkin","R","DAL",8,20142015,19,"0.925","0.925",0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,31.86,11.38
"niedeni9220142015","Nino.Niederreiter","LR","MIN",78,20142015,22,"1.900","2.667",11,8,1,1,15,9,6,0,1,3,1,0,-0.51,117.78,295.6,28.49
"nielsfr8420142015","Frans.Nielsen","C","NYI",78,20142015,30,"3.000","2.750",0,11,9,5,31,11,12,1,7,3,0,1,0.28,217.65,187.69,53.7
"nietoma9220142015","Matt.Nieto","LR","S.J",72,20142015,21,"0.792","0.759",1,6,1,2,10,2,2,0,2,0,0,1,0.9,66.36,321.79,17.1
"nikitni8620142015","Nikita.Nikitin","D","EDM",40,20142015,28,"4.500","4.500",0,2,0,1,7,6,14,0,4,0,0,0,0,68.06,143.28,32.2
"niskama8620142015","Matt.Niskanen","D","WSH",80,20142015,27,"5.750","5.750",1,0,4,4,20,8,4,1,3,3,0,0,0,88.59,278.29,24.15
"noesest9320142015","Stefan.Noesen","RL","ANA",1,20142015,21,"0.833","0.863",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,5.82,0
"nolanjo8920142015","Jordan.Nolan","RL","L.A",58,20142015,25,"0.700","0.700",1,0,0,0,0,0,0,0,0,0,0,0,0,1.88,256.93,0.73
"nordsjo9220142015","Joakim.Nordstrom","C","CHI",35,20142015,22,"0.600","0.600",0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,188.14,0.88
"nugenry9320142015","Ryan.Nugent-Hopkins","C","EDM",72,20142015,21,"6.000","6.000",7,6,3,9,28,15,29,1,7,1,1,0,-0.3,203.09,153.65,56.93
"nurseda9520142015","Darnell.Nurse","D","EDM",2,20142015,19,"0.925","0.894",0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,9.19,8.54
"nyquigu8920142015","Gustav.Nyquist","LR","DET",82,20142015,25,"1.050","0.950",0,8,2,8,34,13,14,1,11,1,3,1,-0.5,241.97,220.43,52.33
"nystrer8320142015","Eric.Nystrom","LR","NSH",59,20142015,31,"2.000","2.500",0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,327.72,0.84
"obrieli9420142015","Liam.O'Brien","L","WSH",13,20142015,20,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,59.35,0
"obriesh8320142015","Shane.O'Brien","D","FLA",9,20142015,31,"NA","NA",0,0,0,0,1,0,0,0,0,0,0,0,0,1.46,34.85,4.02
"odeller9020142015","Eric.O'Dell","C","WPG",11,20142015,24,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,48.02,2.69
"oduyajo8120142015","Johnny.Oduya","D","CHI",74,20142015,32,"2.825","3.375",0,0,0,0,1,0,0,0,0,0,1,0,-8.03,7.47,400.17,1.83
"oestejo9220142015","Jordan.Oesterle","D","EDM",4,20142015,22,"0.743","0.767",0,0,0,0,1,1,0,0,0,0,0,0,0,5.02,15.97,23.91
"okposky8820142015","Kyle.Okposo","R","NYI",60,20142015,26,"3.500","2.800",1,14,5,7,37,22,16,0,8,3,0,1,0.26,228.45,103.01,68.92
"oleksja9220142015","Jamie.Oleksiak","D","DAL",35,20142015,21,"0.833","0.894",0,0,0,0,1,0,0,0,0,0,0,0,0,1.89,213.57,0.88
"oleksst8620142015","Steve.Oleksy","D","WSH",1,20142015,28,"0.550","0.542",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3.01,0
"olsendy9120142015","Dylan.Olsen","D","FLA",44,20142015,23,"0.700","0.775",1,0,0,1,3,1,7,0,0,0,0,0,0,27.83,193.96,12.55
"oreilry9120142015","Ryan.O'Reilly","C","COL",81,20142015,23,"NA","NA",3,3,6,4,22,14,9,2,2,4,0,0,0,201.57,192.47,51.15
"orpikbr8020142015","Brooks.Orpik","D","WSH",76,20142015,33,"6.500","5.500",0,0,0,0,0,0,0,0,0,0,2,0,-31.93,3.76,348.78,1.07
"orrxxco8220142015","Colton.Orr","R","TOR",1,20142015,32,"0.925","0.925",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,7.88,0
"oshietj8620142015","T.J..Oshie","LR","STL",68,20142015,27,"NA","NA",8,12,5,5,19,9,9,0,3,1,2,0,-0.74,162.05,182.43,47.04
"ottxxst8220142015","Steve.Ott","C","STL",74,20142015,32,"2.600","2.600",1,1,0,0,2,1,0,0,0,0,0,0,0,13.03,375.66,3.35
"ouellxa9320142015","Xavier.Ouellet","D","DET",21,20142015,21,"0.718","0.670",0,0,0,0,0,1,0,0,0,0,0,0,0,3.36,99.34,3.27
"ovechal8520142015","Alex.Ovechkin","LR","WSH",79,20142015,28,"10.000","9.538",6,7,5,3,109,71,58,0,5,3,4,1,-0.59,302.7,63.92,82.57
"paajama9120142015","Magnus.Paajarvi","RL","STL",9,20142015,23,"1.400","1.200",0,0,0,1,0,2,0,0,0,0,0,0,0,2.69,57.89,4.44
"pacioma8820142015","Max.Pacioretty","L","MTL",79,20142015,25,"4.000","4.500",1,9,2,2,31,19,29,0,5,2,3,0,-0.88,204.49,183.78,52.67
"pageaje9220142015","Jean-Gabriel.Pageau","C","OTT",50,20142015,21,"0.660","0.613",0,1,0,0,0,1,0,0,1,0,0,0,0,7.64,268.93,2.76
"paillda8420142015","Daniel.Paille","L","BOS",68,20142015,30,"1.300","1.300",0,0,0,0,0,0,0,0,0,0,0,0,0,5.68,303.49,1.84
"pakarii9120142015","Iiro.Pakarinen","RL","EDM",16,20142015,23,"0.792","0.818",0,2,0,2,4,0,1,0,0,0,1,0,-4.04,14.84,57.36,20.56
"palaton9120142015","Ondrej.Palat","L","T.B",73,20142015,23,"2.800","3.333",3,6,5,3,12,9,4,0,5,2,1,3,0.71,169.03,246.98,40.63
"palmiky9120142015","Kyle.Palmieri","RL","ANA",55,20142015,23,"1.450","1.467",3,10,3,3,20,9,6,0,5,2,1,1,0,95.13,162.01,37
"panikri9120142015","Richard.Panik","RL","TOR",76,20142015,23,"0.735","0.735",1,1,0,0,5,3,0,1,2,2,0,1,1.07,56.31,373.13,13.11
"paquece9320142015","Cedric.Paquette","C","T.B",64,20142015,21,"0.625","0.633",0,0,0,0,1,0,0,0,0,0,0,1,23,2.61,369.45,0.7
"pardyad8420142015","Adam.Pardy","D","WPG",54,20142015,30,"0.700","0.700",0,0,0,0,0,0,0,0,0,0,2,0,-26.47,4.53,298.32,1.5
"parenpa8320142015","P.A..Parenteau","R","MTL",55,20142015,31,"NA","NA",0,7,1,0,9,7,8,1,0,2,1,1,0,123.6,154.53,44.44
"parisza8420142015","Zach.Parise","L","MIN",72,20142015,30,"11.000","7.538",4,17,2,3,49,15,9,0,3,6,2,2,0,240.87,139.32,63.35
"pastrda9620142015","David.Pastrnak","RL","BOS",43,20142015,18,"0.925","0.925",1,4,0,1,8,4,3,0,2,0,0,0,0,71.96,147.93,32.73
"patergr9020142015","Greg.Pateryn","D","MTL",17,20142015,24,"0.550","0.562",0,0,0,0,0,0,0,1,0,0,0,0,0,2.16,72.75,2.88
"paveljo8420142015","Joe.Pavelski","RC","S.J",82,20142015,30,"6.000","6.000",1,8,10,2,72,21,19,3,18,3,0,2,0.43,277.27,145.47,65.59
"pearsta9220142015","Tanner.Pearson","LR","L.A",42,20142015,22,"0.777","0.736",1,5,0,0,6,6,1,0,0,1,0,0,0,61.31,182.17,25.18
"pelusan8920142015","Anthony.Peluso","R","WPG",47,20142015,25,"0.575","0.562",0,1,0,0,0,0,0,0,0,0,0,0,0,2.13,253.8,0.83
"percyst9320142015","Stuart.Percy","D","TOR",9,20142015,21,"0.833","0.863",0,1,2,0,2,1,3,0,0,0,0,0,0,13.03,38.04,25.51
"perrema8820142015","Mathieu.Perreault","CL","WPG",59,20142015,26,"3.000","3.000",1,10,6,1,25,9,17,1,4,3,1,0,-0.32,186.86,159.73,53.91
"perroda8820142015","David.Perron","RL","EDM/PIT",77,20142015,26,"4.250","3.812",10,10,5,1,36,9,13,0,8,1,3,2,-0.28,210.66,200.52,51.23
"perryco8520142015","Corey.Perry","R","ANA",65,20142015,29,"9.000","8.625",4,17,2,1,34,14,8,0,10,2,6,0,-1.96,183.28,130.91,58.33
"petroal9220142015","Alex.Petrovic","D","FLA",33,20142015,22,"0.810","0.795",0,0,0,0,1,0,2,0,0,0,1,0,-11.52,5.21,146.22,3.44
"petryje8720142015","Jeff.Petry","D","EDM/MTL",76,20142015,26,"3.075","3.075",1,2,1,2,17,6,16,1,2,0,1,0,-0.6,99.42,284.77,25.88
"phanedi8520142015","Dion.Phaneuf","D","TOR",70,20142015,29,"8.000","7.000",8,5,8,5,45,29,32,3,6,2,2,0,-0.5,240.81,156.61,60.59
"phillch7820142015","Chris.Phillips","D","OTT",36,20142015,36,"2.500","2.500",0,0,0,1,0,1,1,0,0,0,0,0,0,10.88,196.64,5.24
"pietral9020142015","Alex.Pietrangelo","D","STL",77,20142015,24,"5.500","6.500",0,6,6,5,41,15,9,2,3,3,0,0,0,186.07,210.82,46.88
"pinizst8420142015","Steven.Pinizzotto","R","EDM",17,20142015,30,"0.650","0.650",0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,79.42,0.31
"pirribr9120142015","Brandon.Pirri","C","FLA",49,20142015,23,"0.875","0.925",1,4,0,0,25,12,11,0,2,1,1,1,0,79.5,152.53,34.26
"piskujo8420142015","Joe.Piskula","D","NSH",1,20142015,30,"0.550","0.550",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.05,4.65
"pitlity9120142015","Tyler.Pitlick","RC","EDM",17,20142015,22,"0.725","0.725",0,0,0,0,0,0,0,0,0,0,0,0,0,3.91,67.98,5.44
"plekato8220142015","Tomas.Plekanec","C","MTL",81,20142015,31,"5.000","5.000",1,9,3,5,31,10,19,0,2,1,1,1,0,172.78,228.21,43.09
"poiriem9420142015","Emile.Poirier","RL","CGY",5,20142015,19,"0.925","0.925",0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,19.04,7.75
"polakro8620142015","Roman.Polak","D","TOR",56,20142015,28,"3.100","2.750",0,1,0,0,0,0,0,1,0,0,0,0,0,5.69,306.32,1.82
"pominja8220142015","Jason.Pominville","R","MIN",80,20142015,31,"6.000","5.600",4,7,7,4,61,21,31,3,4,3,0,1,0.22,274.3,143.66,65.63
"portech8420142015","Chris.Porter","L","STL",23,20142015,30,"0.700","0.675",0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,115.99,0.19
"postmpa8920142015","Paul.Postma","D","WPG",40,20142015,25,"0.775","0.713",0,1,0,0,3,0,7,2,1,2,2,0,-2.93,41.02,197.1,17.23
"potteco8420142015","Corey.Potter","D","CGY",6,20142015,30,"0.700","0.700",0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,17.59,4.31
"poulibe8620142015","Benoit.Pouliot","L","EDM",54,20142015,27,"4.000","4.000",0,5,3,0,14,4,1,1,4,1,0,0,0,112.1,161.61,40.96
"poulide9420142015","Derrick.Pouliot","D","PIT",33,20142015,20,"0.925","0.863",2,3,2,1,15,3,14,0,4,0,0,0,0,82.22,98.33,45.54
"princsh9220142015","Shane.Prince","CL","OTT",2,20142015,21,"0.900","0.877",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,8.46,0
"prossna8620142015","Nate.Prosser","D","MIN",62,20142015,28,"0.700","0.700",0,0,0,0,0,0,0,0,0,0,0,0,0,1.73,328.02,0.52
"proutda9020142015","Dalton.Prout","D","CBJ",63,20142015,24,"1.050","1.075",0,0,0,0,0,0,0,0,0,0,0,0,0,3.87,307.11,1.24
"prustbr8420142015","Brandon.Prust","C","MTL",81,20142015,30,"2.500","2.500",1,0,0,0,1,1,0,0,0,0,0,0,0,13.16,387.83,3.28
"puempma9320142015","Matt.Puempel","L","OTT",13,20142015,21,"0.833","0.863",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,75.2,0
"pulkkte9220142015","Teemu.Pulkkinen","LR","DET",31,20142015,22,"0.790","0.698",1,1,0,1,20,10,11,0,1,0,0,0,0,76.42,100.59,43.17
"purcete8520142015","Teddy.Purcell","RL","EDM",77,20142015,29,"4.500","4.500",0,3,6,1,16,11,7,1,6,1,0,1,0.34,177.45,197.26,47.36
"pysykma9220142015","Mark.Pysyk","D","BUF",7,20142015,22,"0.810","0.870",0,0,0,0,0,0,1,0,0,0,0,0,0,3.56,24.68,12.6
"quincky8520142015","Kyle.Quincey","D","DET",73,20142015,29,"4.250","4.250",1,0,0,0,1,0,1,0,1,0,2,0,-9.98,12.03,389.61,2.99
"rafflmi8820142015","Michael.Raffl","L","PHI",66,20142015,25,"1.000","1.100",3,0,0,0,4,1,0,0,0,0,0,0,0,25.4,326.63,7.22
"rakelri9320142015","Rickard.Rakell","C","ANA",69,20142015,21,"0.925","0.894",3,14,4,3,11,7,6,0,4,0,0,0,0,88.19,232.72,27.48
"ramagjo9120142015","John.Ramage","D","CGY",1,20142015,23,"0.690","0.690",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1.14,0
"ranfobr9220142015","Brendan.Ranford","L","DAL",1,20142015,22,"0.590","0.610",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,4.42,0
"raskxvi9320142015","Victor.Rask","C","CAR",77,20142015,21,"0.650","0.681",2,8,3,5,30,9,20,5,8,6,1,1,0,200.19,184.21,52.08
"rattity9320142015","Ty.Rattie","R","STL",11,20142015,21,"0.743","0.772",0,0,0,0,1,0,0,0,0,0,0,0,0,6.47,34.82,15.66
"raymoma8520142015","Mason.Raymond","RL","CGY",57,20142015,28,"3.150","3.150",0,5,0,1,18,5,8,0,5,0,0,1,0.55,110.05,178.74,38.11
"readxma8620142015","Matt.Read","RL","PHI",79,20142015,28,"3.000","3.625",4,6,2,1,12,7,3,0,3,3,0,0,0,117.46,285.72,29.13
"reavery8720142015","Ryan.Reaves","R","STL",77,20142015,27,"1.125","1.125",0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,384.62,0.45
"redmoza8820142015","Zach.Redmond","D","COL",58,20142015,26,"0.700","0.750",4,1,5,0,11,4,10,2,1,0,0,1,0.69,87.18,187,31.8
"reesedy8420142015","Dylan.Reese","D","ARI",1,20142015,30,"0.550","0.550",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3.42,0
"regehro8020142015","Robyn.Regehr","D","L.A",65,20142015,34,"3.000","3.000",0,0,0,0,0,0,0,1,0,0,0,0,0,5.62,312.7,1.77
"reginpe8620142015","Peter.Regin","C","CHI",4,20142015,28,"0.650","0.650",0,0,0,0,0,0,0,0,0,0,0,1,59.02,1.02,22.1,4.4
"reinhgr9420142015","Griffin.Reinhart","D","NYI",8,20142015,20,"0.925","0.863",0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,42.36,1.11
"reinhma9220142015","Max.Reinhart","CL","CGY",4,20142015,22,"0.600","0.618",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,20.37,0
"reinhsa9520142015","Sam.Reinhart","CR","BUF",9,20142015,18,"0.925","0.925",0,1,0,0,0,0,0,0,0,0,0,0,0,1.12,37.5,2.89
"rendubo9220142015","Borna.Rendulic","R","COL",11,20142015,22,"0.610","0.620",1,0,0,0,0,0,0,0,0,0,0,0,0,2.42,55.88,4.15
"ribeimi8020142015","Mike.Ribeiro","C","NSH",81,20142015,34,"1.050","1.050",1,13,5,6,12,9,3,0,17,3,1,0,-0.26,228.71,214.81,51.57
"richabr8020142015","Brad.Richards","C","CHI",74,20142015,34,"2.000","2.000",1,1,5,0,31,7,24,0,4,2,1,0,-0.42,144.07,275.08,34.37
"richabr8520142015","Brad.Richardson","C","VAN",42,20142015,29,"1.150","1.150",0,0,1,0,0,1,0,0,0,0,0,0,0,5.81,202.32,2.79
"richami8520142015","Mike.Richards","CL","L.A",52,20142015,29,"7.000","5.750",1,6,1,1,9,6,3,0,4,0,0,0,0,65.09,227.01,22.28
"riedeto9320142015","Tobias.Rieder","C","ARI",69,20142015,21,"0.843","0.853",6,9,0,2,7,4,4,0,2,0,0,0,0,96.57,218.67,30.63
"riellmo9420142015","Morgan.Rielly","D","TOR",81,20142015,20,"0.925","0.894",2,13,4,3,15,5,13,3,4,2,1,1,0,186.95,272.62,40.68
"rinalza9020142015","Zac.Rinaldo","LR","PHI",57,20142015,24,"0.750","0.750",0,0,0,0,2,0,0,0,0,0,3,1,-28.57,4.2,293.34,1.41
"rissara9120142015","Rasmus.Rissanen","D","CAR",6,20142015,23,"0.575","0.575",0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,30.48,1.11
"ristora9420142015","Rasmus.Ristolainen","D","BUF",75,20142015,19,"0.925","0.925",4,3,4,1,19,7,18,3,1,0,0,0,0,143.41,203.95,41.29
"ritchbr9320142015","Brett.Ritchie","R","DAL",30,20142015,21,"0.818","0.814",1,1,0,1,14,3,5,0,0,1,2,0,-1.69,70.8,109.7,39.22
"robakco9020142015","Colby.Robak","D","ANA/FLA",12,20142015,24,"0.700","0.675",0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,67.13,1.21
"robidst7720142015","Stephane.Robidas","D","TOR",52,20142015,37,"4.000","3.000",0,0,0,0,0,1,1,0,0,0,0,0,0,7.76,282.35,2.67
"robinbo8120142015","Bobby.Robins","R","BOS",3,20142015,32,"0.600","0.600",0,0,0,0,0,0,0,0,0,0,1,0,-Inf,0,17.31,0
"roussan8920142015","Antoine.Roussel","L","DAL",79,20142015,24,"1.600","2.000",3,1,1,2,5,5,1,0,4,2,1,0,-1.29,46.38,406.14,10.25
"royxxde8320142015","Derek.Roy","C","EDM/NSH",68,20142015,31,"1.000","1.000",0,2,2,1,12,5,10,2,7,2,1,2,0.55,109.69,231.74,32.13
"rozsimi7820142015","Michal.Rozsival","D","CHI",62,20142015,36,"1.750","2.200",0,1,0,0,4,0,1,0,2,0,1,0,-2.09,28.67,295.28,8.85
"ruhwech9020142015","Chad.Ruhwedel","D","BUF",3,20142015,24,"0.625","0.650",0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,11.82,9.68
