,TOT,age_x,age_y,assists_ev,assists_pp,assists_sh,blocks,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,goals_ev,goals_gw,goals_pp,goals_sh,hits,name,on_ice_shot_pct,on_ice_sv_pct,pdo,pen_min,plus_minus,season,shot_pct,shot_pct.1,shots_attempted,shots_attempted.1,takeaways,time_on_ice_avg,uniqueseason,zs_defense_pct,zs_offense_pct
71,OTT,21.0,21.0,10.0,1.0,1.0,74.0,1082.0,1150.0,51.5,-3.1,846.0,846.0,50.0,-3.4,82.0,38.0,5.0,1.0,0.0,0.0,217.0,cowenja01,8.2,90.5,98.7,56.0,-4.0,2011-12,8.6,8.6,139.0,139.0,28.0,18.54,1,44.3,55.7
88,PIT,21.0,21.0,4.0,1.0,0.0,31.0,368.0,414.0,52.9,3.4,273.0,301.0,52.4,0.3,33.0,16.0,2.0,0.0,0.0,0.0,48.0,desprsi01,9.4,93.4,102.0,20.0,9.0,2012-13,6.1,6.1,62.0,62.0,4.0,15.07,1,47.3,52.7
100,COL,21.0,21.0,10.0,4.0,0.0,41.0,741.0,844.0,53.2,-0.2,558.0,618.0,52.6,0.6,58.0,21.0,9.0,2.0,5.0,0.0,43.0,duchema01,5.8,91.3,97.0,8.0,-11.0,2011-12,10.6,10.6,249.0,249.0,31.0,16.17,1,42.5,57.5
106,MTL,21.0,21.0,0.0,0.0,0.0,1.0,12.0,23.0,65.7,21.0,7.0,18.0,72.0,27.9,3.0,1.0,0.0,0.0,0.0,0.0,7.0,dumonga01,0.0,75.0,75.0,0.0,-1.0,2011-12,0.0,0.0,1.0,1.0,1.0,8.34,1,25.0,75.0
115,DAL,21.0,21.0,17.0,0.0,0.0,29.0,527.0,523.0,49.8,2.1,390.0,354.0,47.6,0.3,48.0,25.0,4.0,1.0,3.0,0.0,71.0,eakinco01,10.0,92.1,102.0,31.0,1.0,2012-13,10.4,10.4,120.0,120.0,27.0,15.05,1,45.7,54.3
120,NSH,21.0,21.0,0.0,0.0,0.0,3.0,18.0,22.0,55.0,21.7,13.0,14.0,51.9,16.7,2.0,1.0,0.0,0.0,0.0,0.0,0.0,ekholma01,0.0,90.9,90.9,0.0,-1.0,2011-12,0.0,0.0,4.0,4.0,0.0,12.25,1,50.0,50.0
128,PHX,21.0,21.0,13.0,8.0,0.0,40.0,817.0,827.0,50.3,-1.6,612.0,615.0,50.1,-3.0,48.0,23.0,3.0,1.0,0.0,0.0,73.0,ekmanol01,8.7,92.7,101.0,26.0,5.0,2012-13,3.0,3.0,222.0,222.0,21.0,25.06,1,54.7,45.3
133,COL,21.0,21.0,7.0,2.0,0.0,31.0,485.0,567.0,53.9,2.7,373.0,409.0,52.3,1.4,39.0,14.0,4.0,1.0,0.0,0.0,3.0,elliost01,7.6,92.1,99.7,8.0,2.0,2011-12,4.8,4.8,172.0,172.0,7.0,17.09,1,34.6,65.4
140,NSH,21.0,21.0,6.0,2.0,0.0,37.0,368.0,387.0,51.3,2.8,278.0,289.0,51.0,1.9,32.0,8.0,1.0,2.0,2.0,0.0,30.0,ellisry01,8.8,93.4,102.0,4.0,5.0,2011-12,8.8,8.8,77.0,77.0,7.0,14.5,1,39.7,60.3
147,CBJ,21.0,21.0,3.0,2.0,0.0,35.0,389.0,367.0,48.5,1.6,299.0,262.0,46.7,-1.2,31.0,11.0,0.0,0.0,0.0,0.0,20.0,erixoti01,10.1,92.9,103.0,14.0,4.0,2012-13,0.0,0.0,61.0,61.0,0.0,15.42,1,47.2,52.8
159,BUF,21.0,21.0,9.0,3.0,1.0,16.0,480.0,510.0,51.5,6.7,362.0,386.0,51.6,7.7,47.0,11.0,4.0,0.0,1.0,0.0,108.0,foligma01,8.1,90.0,98.1,41.0,-4.0,2012-13,9.1,9.1,94.0,94.0,18.0,13.38,1,43.3,56.7
166,NJD,21.0,21.0,0.0,0.0,0.0,0.0,7.0,10.0,58.8,-5.9,7.0,10.0,58.8,-10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,geliner01,0.0,80.0,80.0,0.0,-1.0,2012-13,0.0,0.0,3.0,3.0,0.0,15.59,1,20.0,80.0
182,TBL,21.0,21.0,13.0,4.0,1.0,127.0,1107.0,1014.0,47.8,0.5,805.0,758.0,48.5,0.3,61.0,35.0,5.0,0.0,0.0,0.0,96.0,hedmavi01,9.7,89.2,99.0,65.0,-9.0,2011-12,6.1,6.1,192.0,192.0,33.0,23.06,1,62.1,37.9
196,ANA,21.0,21.0,0.0,0.0,0.0,1.0,44.0,16.0,26.7,-29.0,41.0,15.0,26.8,-27.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,hollape01,18.2,93.3,111.0,2.0,0.0,2011-12,100.0,100.0,3.0,3.0,0.0,7.42,1,60.0,40.0
205,CGY,21.0,21.0,4.0,0.0,1.0,13.0,243.0,200.0,45.1,0.8,174.0,148.0,46.0,1.2,20.0,5.0,2.0,0.0,0.0,0.0,18.0,horakro01,7.3,88.5,95.9,2.0,-5.0,2012-13,7.1,7.1,48.0,48.0,12.0,14.32,1,61.1,38.9
210,WSH,21.0,21.0,25.0,7.0,0.0,28.0,1153.0,988.0,46.1,-2.9,850.0,724.0,46.0,-4.1,80.0,47.0,13.0,3.0,1.0,0.0,61.0,johanma03,10.3,90.9,101.0,8.0,-5.0,2011-12,15.6,15.6,177.0,177.0,39.0,16.48,1,48.0,52.0
218,NJD,21.0,21.0,2.0,0.0,0.0,7.0,155.0,156.0,50.2,-5.5,115.0,117.0,50.4,-5.9,22.0,5.0,1.0,0.0,0.0,0.0,12.0,josefja01,4.9,84.8,89.7,2.0,-10.0,2012-13,5.0,5.0,41.0,41.0,10.0,12.59,1,55.8,44.2
225,TOR,21.0,21.0,2.0,0.0,0.0,5.0,241.0,252.0,51.1,6.2,174.0,183.0,51.3,8.7,21.0,9.0,4.0,1.0,1.0,0.0,25.0,kadrina01,9.0,94.0,103.0,8.0,2.0,2011-12,17.9,17.9,58.0,58.0,8.0,14.1,1,50.7,49.3
234,WPG,21.0,21.0,14.0,2.0,0.0,22.0,790.0,794.0,50.1,-0.6,578.0,587.0,50.4,-0.6,48.0,31.0,15.0,4.0,2.0,0.0,147.0,kaneev01,9.5,90.7,100.0,80.0,-3.0,2012-13,8.9,8.9,350.0,350.0,25.0,20.27,1,45.6,54.4
239,TOT,21.0,21.0,5.0,1.0,0.0,2.0,398.0,417.0,51.2,0.1,308.0,302.0,49.5,-1.2,44.0,8.0,4.0,0.0,0.0,0.0,79.0,kassiza01,6.8,93.0,99.9,51.0,-2.0,2011-12,7.4,7.4,99.0,99.0,10.0,11.18,1,47.2,52.8
249,WPG,21.0,21.0,0.0,0.0,0.0,0.0,19.0,40.0,67.8,23.2,15.0,32.0,68.1,22.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,klingca01,0.0,90.9,90.9,4.0,-1.0,2011-12,0.0,0.0,10.0,10.0,1.0,5.3,1,22.2,77.8
256,NYR,21.0,21.0,1.0,0.0,0.0,6.0,207.0,143.0,40.9,-12.0,145.0,105.0,42.0,-14.0,23.0,3.0,2.0,0.0,0.0,0.0,36.0,kreidch01,7.7,93.0,100.0,6.0,-1.0,2012-13,10.5,10.5,33.0,33.0,2.0,10.07,1,36.6,63.4
262,CHI,21.0,21.0,14.0,3.0,0.0,36.0,727.0,825.0,53.2,-0.1,537.0,643.0,54.5,1.4,71.0,22.0,9.0,1.0,0.0,0.0,26.0,krugema01,8.5,92.6,101.0,22.0,11.0,2011-12,10.1,10.1,131.0,131.0,25.0,15.24,1,55.6,44.4
270,FLA,21.0,21.0,16.0,8.0,0.0,74.0,960.0,884.0,47.9,-2.7,733.0,670.0,47.8,-3.3,58.0,44.0,2.0,1.0,2.0,0.0,104.0,kulikdm01,8.6,91.9,100.0,36.0,-5.0,2011-12,3.8,3.8,243.0,243.0,25.0,21.51,1,55.0,45.0
277,EDM,21.0,21.0,0.0,0.0,1.0,2.0,91.0,82.0,47.4,0.6,64.0,56.0,46.7,0.9,11.0,7.0,0.0,0.0,0.0,0.0,7.0,landean01,0.0,90.7,90.7,2.0,-4.0,2012-13,0.0,0.0,16.0,16.0,5.0,11.02,1,45.7,54.3
287,MTL,21.0,21.0,5.0,0.0,0.0,18.0,418.0,346.0,45.3,-0.6,305.0,248.0,44.8,0.2,42.0,9.0,5.0,0.0,0.0,0.0,68.0,leblalo01,8.6,93.9,102.0,28.0,3.0,2011-12,8.6,8.6,97.0,97.0,15.0,11.12,1,52.2,47.8
291,CHI,21.0,21.0,6.0,6.0,0.0,39.0,529.0,666.0,55.7,1.4,388.0,500.0,56.3,0.3,48.0,18.0,4.0,2.0,2.0,0.0,38.0,leddyni01,9.0,93.7,102.0,10.0,15.0,2012-13,9.2,9.2,115.0,115.0,12.0,17.25,1,41.6,58.4
311,BUF,21.0,21.0,7.0,0.0,0.0,30.0,346.0,336.0,49.3,1.7,272.0,248.0,47.7,0.6,25.0,9.0,0.0,0.0,1.0,0.0,49.0,mcnabbr01,7.9,92.3,100.0,15.0,-1.0,2011-12,4.3,4.3,52.0,52.0,16.0,17.5,1,50.0,50.0
317,CBJ,21.0,21.0,4.0,0.0,1.0,70.0,935.0,747.0,44.4,-5.8,699.0,550.0,44.0,-5.8,67.0,13.0,2.0,0.0,0.0,0.0,47.0,moorejo01,5.1,91.6,96.7,8.0,-23.0,2011-12,3.1,3.1,138.0,138.0,4.0,15.49,1,54.6,45.4
329,CHI,21.0,21.0,1.0,0.0,0.0,1.0,31.0,31.0,50.0,-4.3,23.0,23.0,50.0,-3.4,3.0,1.0,1.0,0.0,0.0,0.0,3.0,morinje01,15.8,85.7,101.0,0.0,1.0,2012-13,14.3,14.3,10.0,10.0,0.0,13.01,1,44.4,55.6
346,CHI,21.0,21.0,1.0,0.0,0.0,23.0,295.0,289.0,49.5,-5.5,236.0,213.0,47.4,-7.7,28.0,17.0,0.0,0.0,0.0,0.0,43.0,olsendy01,6.5,91.3,97.8,6.0,-5.0,2011-12,0.0,0.0,36.0,36.0,6.0,13.02,1,39.4,60.6
353,COL,21.0,21.0,11.0,3.0,0.0,14.0,347.0,441.0,56.0,7.7,258.0,329.0,56.0,7.8,29.0,10.0,3.0,0.0,3.0,0.0,7.0,oreilry01,7.7,88.7,96.4,4.0,-3.0,2012-13,9.1,9.1,118.0,118.0,34.0,18.3,1,49.7,50.3
359,WSH,21.0,21.0,1.0,0.0,0.0,4.0,64.0,65.0,50.4,-11.0,49.0,34.0,41.0,-18.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,orlovdm01,24.0,97.1,121.0,0.0,5.0,2012-13,0.0,0.0,8.0,8.0,2.0,14.57,1,61.3,38.7
365,EDM,21.0,21.0,7.0,0.0,0.0,23.0,500.0,392.0,43.9,-2.4,375.0,300.0,44.4,-2.5,42.0,10.0,6.0,2.0,2.0,1.0,24.0,paajama01,9.5,91.6,101.0,14.0,-1.0,2012-13,12.0,12.0,110.0,110.0,9.0,14.08,1,48.5,51.5
372,ANA,21.0,21.0,10.0,1.0,0.0,10.0,398.0,393.0,49.7,1.5,295.0,295.0,50.0,0.2,42.0,7.0,8.0,5.0,2.0,0.0,48.0,palmiky01,10.0,91.2,101.0,9.0,2.0,2012-13,10.9,10.9,159.0,159.0,14.0,12.2,1,45.8,54.2
377,TBL,21.0,21.0,3.0,1.0,0.0,13.0,244.0,248.0,50.4,3.6,187.0,173.0,48.1,0.2,25.0,7.0,4.0,1.0,1.0,0.0,38.0,panikri01,8.9,90.4,99.3,4.0,-2.0,2012-13,14.7,14.7,56.0,56.0,13.0,11.2,1,60.1,39.9
395,TOT,21.0,21.0,4.0,2.0,0.0,28.0,333.0,410.0,55.2,3.6,267.0,309.0,53.6,4.2,30.0,19.0,1.0,0.0,0.0,0.0,34.0,rundbda01,5.9,86.8,92.7,6.0,-12.0,2011-12,2.9,2.9,87.0,87.0,6.0,15.01,1,38.5,61.5
407,CBJ,21.0,21.0,5.0,3.0,0.0,15.0,376.0,361.0,49.0,-1.6,292.0,268.0,47.9,-2.7,31.0,10.0,1.0,0.0,1.0,0.0,30.0,savarda01,7.7,92.7,100.0,16.0,0.0,2011-12,5.9,5.9,70.0,70.0,5.0,16.34,1,48.1,51.9
416,PHI,21.0,21.0,10.0,8.0,0.0,22.0,612.0,574.0,48.4,1.5,439.0,407.0,48.1,1.1,47.0,11.0,6.0,0.0,2.0,0.0,109.0,schenbr01,8.8,89.1,98.0,24.0,-8.0,2012-13,10.1,10.1,146.0,146.0,19.0,15.32,1,46.8,53.2
442,DAL,21.0,21.0,6.0,0.0,0.0,6.0,281.0,335.0,54.4,6.3,224.0,221.0,49.7,1.8,37.0,13.0,3.0,0.0,0.0,0.0,18.0,smithre01,6.5,93.8,100.0,8.0,0.0,2012-13,8.8,8.8,65.0,65.0,14.0,10.55,1,42.6,57.4
457,NYI,21.0,21.0,32.0,18.0,0.0,23.0,1377.0,1427.0,50.9,4.6,1002.0,1056.0,51.3,4.1,82.0,65.0,24.0,8.0,7.0,0.0,27.0,tavarjo01,9.0,88.9,97.9,26.0,-6.0,2011-12,10.8,10.8,464.0,464.0,99.0,20.34,1,41.4,58.6
463,FLA,21.0,21.0,0.0,0.0,0.0,11.0,144.0,152.0,51.4,2.6,113.0,109.0,49.1,-0.3,19.0,4.0,1.0,0.0,0.0,0.0,18.0,timmisc01,1.2,89.5,90.8,8.0,-8.0,2010-11,7.7,7.7,31.0,31.0,7.0,10.49,1,55.7,44.3
466,NJD,21.0,21.0,0.0,0.0,0.0,2.0,52.0,42.0,44.7,-3.4,43.0,36.0,45.6,-2.8,5.0,4.0,1.0,0.0,0.0,0.0,5.0,urbomal01,16.7,88.9,105.0,9.0,1.0,2011-12,33.3,33.3,5.0,5.0,0.0,13.36,1,47.4,52.6
475,ANA,21.0,21.0,0.0,0.0,0.0,13.0,100.0,92.0,47.9,-1.4,68.0,69.0,50.4,-0.3,8.0,1.0,1.0,0.0,1.0,0.0,2.0,vatansa01,8.3,97.8,106.0,0.0,3.0,2012-13,33.3,33.3,12.0,12.0,2.0,15.49,1,41.9,58.1
485,DAL,21.0,21.0,6.0,0.0,0.0,16.0,384.0,456.0,54.3,3.0,280.0,333.0,54.3,3.4,47.0,8.0,4.0,1.0,0.0,0.0,52.0,vincoto01,5.2,92.9,98.1,2.0,-2.0,2011-12,6.2,6.2,123.0,123.0,19.0,10.2,1,50.3,49.7
491,PHI,21.0,21.0,3.0,0.0,1.0,12.0,194.0,214.0,52.5,-0.3,147.0,160.0,52.1,-1.0,24.0,5.0,5.0,1.0,0.0,0.0,16.0,wellwer01,13.2,96.1,109.0,2.0,12.0,2011-12,13.9,13.9,60.0,60.0,13.0,10.57,1,55.0,45.0
0,CGY,21.0,21.0,1.0,0.0,0.0,3.0,95.0,72.0,43.1,-2.2,68.0,58.0,46.0,0.1,8.0,3.0,1.0,0.0,0.0,0.0,9.0,agostke01,4.9,92.2,97.0,0.0,-2.0,2013-14,8.3,8.3,20.0,20.0,3.0,11.06,1,42.2,57.8
4,PIT,21.0,21.0,7.0,4.0,0.0,9.0,258.0,233.0,47.5,-1.9,191.0,165.0,46.3,-4.1,26.0,7.0,2.0,2.0,1.0,0.0,28.0,bennebe01,12.1,94.7,106.0,6.0,7.0,2012-13,10.0,10.0,54.0,54.0,10.0,12.18,1,41.2,58.8
14,FLA,21.0,21.0,18.0,3.0,1.0,23.0,970.0,988.0,50.5,-1.6,738.0,759.0,50.7,-1.0,76.0,28.0,15.0,4.0,0.0,1.0,117.0,bjugsni01,7.9,89.5,97.4,16.0,-14.0,2013-14,8.6,8.6,301.0,301.0,37.0,16.13,1,47.2,52.8
18,MTL,21.0,21.0,5.0,2.0,0.0,42.0,589.0,460.0,43.9,-2.8,391.0,330.0,45.8,-1.8,60.0,10.0,6.0,1.0,1.0,0.0,67.0,bournmi01,6.8,92.1,98.8,18.0,-6.0,2013-14,9.0,9.0,126.0,126.0,15.0,10.19,1,56.9,43.1
22,MIN,21.0,21.0,0.0,0.0,0.0,2.0,42.0,41.0,49.4,7.4,33.0,31.0,48.4,6.6,5.0,0.0,0.0,0.0,0.0,0.0,14.0,bulmebr01,0.0,92.9,92.9,2.0,-2.0,2013-14,0.0,0.0,12.0,12.0,1.0,10.41,1,77.1,22.9
26,WPG,21.0,21.0,6.0,0.0,0.0,16.0,491.0,516.0,51.2,0.9,376.0,368.0,49.5,-2.0,44.0,17.0,4.0,0.0,0.0,0.0,106.0,burmial01,6.8,93.4,100.0,14.0,0.0,2012-13,7.3,7.3,113.0,113.0,22.0,15.38,1,48.0,52.0
31,CBJ,21.0,21.0,1.0,0.0,0.0,10.0,154.0,87.0,36.1,-17.0,112.0,60.0,34.9,-15.0,17.0,1.0,0.0,0.0,0.0,0.0,34.0,chapumi01,12.5,93.9,106.0,2.0,0.0,2013-14,0.0,0.0,16.0,16.0,5.0,8.54,1,48.8,51.2
37,TBL,21.0,21.0,0.0,0.0,0.0,1.0,102.0,105.0,50.7,-0.9,76.0,83.0,52.2,2.0,11.0,1.0,1.0,1.0,0.0,0.0,9.0,connobr01,8.3,84.9,93.2,4.0,-5.0,2013-14,8.3,8.3,18.0,18.0,3.0,12.01,1,32.8,67.2
44,MIN,21.0,21.0,17.0,1.0,0.0,37.0,904.0,857.0,48.7,0.6,664.0,643.0,49.2,1.4,70.0,28.0,10.0,2.0,2.0,0.0,108.0,coylech01,7.9,91.5,99.4,33.0,-7.0,2013-14,8.9,8.9,213.0,213.0,32.0,17.05,1,43.7,56.3
60,ANA,21.0,21.0,4.0,0.0,0.0,13.0,302.0,280.0,48.1,-1.7,214.0,215.0,50.1,0.0,29.0,7.0,5.0,2.0,1.0,1.0,50.0,etemem01,8.2,93.6,101.0,4.0,3.0,2013-14,15.9,15.9,84.0,84.0,8.0,12.47,1,44.8,55.2
72,CAR,21.0,21.0,20.0,6.0,1.0,102.0,1381.0,1464.0,51.5,0.8,1083.0,1075.0,49.8,-0.5,76.0,47.0,3.0,1.0,2.0,0.0,94.0,faulkju01,8.9,90.0,98.9,37.0,-9.0,2013-14,3.3,3.3,337.0,337.0,41.0,23.25,1,48.2,51.8
84,ANA,21.0,21.0,5.0,5.0,0.0,41.0,603.0,545.0,47.5,-1.7,447.0,379.0,45.9,-3.8,37.0,30.0,0.0,0.0,1.0,0.0,19.0,fowleca01,7.4,92.9,100.0,4.0,-4.0,2012-13,2.0,2.0,119.0,119.0,5.0,20.26,1,47.4,52.6
93,MTL,21.0,21.0,21.0,1.0,0.0,36.0,1057.0,1154.0,52.2,7.8,743.0,828.0,52.7,7.0,81.0,22.0,11.0,0.0,8.0,0.0,38.0,gallabr01,8.3,92.2,100.0,73.0,4.0,2013-14,9.0,9.0,384.0,384.0,41.0,15.58,1,49.9,50.1
97,PHX,21.0,21.0,0.0,0.0,0.0,8.0,60.0,52.0,46.4,-16.0,42.0,40.0,48.8,-13.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,gormlbr01,10.3,100.0,110.0,2.0,4.0,2013-14,0.0,0.0,11.0,11.0,1.0,14.33,1,42.9,57.1
104,MIN,21.0,21.0,23.0,10.0,0.0,46.0,816.0,745.0,47.7,-3.9,597.0,563.0,48.5,-3.1,63.0,24.0,6.0,2.0,2.0,0.0,38.0,granlmi01,8.7,91.6,100.0,22.0,-3.0,2013-14,7.7,7.7,169.0,169.0,27.0,17.19,1,47.7,52.3
116,FLA,21.0,21.0,3.0,1.0,0.0,32.0,507.0,447.0,46.9,-6.4,399.0,343.0,46.2,-6.9,32.0,16.0,0.0,0.0,0.0,0.0,80.0,gudbrer01,4.5,89.1,93.6,47.0,-22.0,2012-13,0.0,0.0,94.0,94.0,2.0,18.45,1,45.9,54.1
123,EDM,21.0,21.0,24.0,10.0,0.0,20.0,666.0,700.0,51.2,8.4,516.0,545.0,51.4,8.3,45.0,29.0,12.0,4.0,4.0,0.0,24.0,hallta02,9.3,91.1,100.0,33.0,5.0,2012-13,10.4,10.4,258.0,258.0,31.0,18.37,1,44.8,55.2
140,FLA,21.0,21.0,0.0,0.0,0.0,6.0,144.0,178.0,55.3,1.5,105.0,129.0,55.1,3.8,18.0,1.0,0.0,0.0,0.0,0.0,21.0,howdequ01,1.2,84.2,85.4,2.0,-11.0,2012-13,0.0,0.0,39.0,39.0,9.0,10.27,1,50.5,49.5
152,CBJ,21.0,21.0,17.0,13.0,0.0,37.0,1031.0,1064.0,50.8,-0.5,774.0,804.0,51.0,0.2,82.0,40.0,26.0,5.0,7.0,0.0,114.0,johanry01,9.0,92.0,101.0,43.0,3.0,2013-14,13.9,13.9,390.0,390.0,39.0,17.39,1,53.7,46.3
165,WSH,21.0,21.0,4.0,2.0,0.0,2.0,205.0,146.0,41.6,-6.5,161.0,108.0,40.1,-7.6,17.0,7.0,2.0,0.0,0.0,1.0,7.0,kuzneev01,10.1,91.7,101.0,6.0,-2.0,2013-14,13.6,13.6,37.0,37.0,3.0,13.28,1,54.1,45.9
170,BUF,21.0,21.0,4.0,0.0,0.0,19.0,288.0,252.0,46.7,4.3,215.0,182.0,45.8,3.6,28.0,3.0,0.0,0.0,0.0,0.0,52.0,larssjo02,5.6,95.4,101.0,19.0,0.0,2013-14,0.0,0.0,43.0,43.0,9.0,13.27,1,56.5,43.5
177,EDM,21.0,21.0,4.0,1.0,1.0,60.0,691.0,625.0,47.5,5.8,541.0,455.0,45.7,4.4,44.0,33.0,0.0,0.0,0.0,0.0,17.0,marinma01,7.5,92.5,100.0,16.0,-2.0,2013-14,0.0,0.0,76.0,76.0,17.0,19.1,1,54.6,45.4
201,NJD,21.0,21.0,7.0,2.0,0.0,41.0,624.0,704.0,53.0,-2.9,505.0,525.0,51.0,-4.7,52.0,11.0,2.0,2.0,0.0,0.0,27.0,merrijo01,7.1,92.0,99.1,12.0,-3.0,2013-14,4.4,4.4,123.0,123.0,9.0,19.14,1,44.7,55.3
209,DAL,21.0,21.0,0.0,0.0,0.0,11.0,75.0,63.0,45.7,-7.5,58.0,51.0,46.8,-7.2,8.0,5.0,0.0,0.0,0.0,0.0,14.0,nemetpa01,5.4,90.0,95.4,6.0,-3.0,2013-14,0.0,0.0,6.0,6.0,1.0,13.46,1,44.4,55.6
215,MIN,21.0,21.0,18.0,4.0,0.0,23.0,856.0,870.0,50.4,1.8,629.0,665.0,51.4,2.9,81.0,24.0,12.0,1.0,2.0,0.0,175.0,niedeni01,8.9,93.6,102.0,44.0,12.0,2013-14,9.8,9.8,227.0,227.0,37.0,14.06,1,43.5,56.5
219,CHI,21.0,21.0,2.0,0.0,0.0,7.0,145.0,146.0,50.2,-6.6,117.0,111.0,48.7,-9.2,16.0,2.0,1.0,0.0,0.0,0.0,17.0,nordsjo02,5.9,91.9,97.7,2.0,-2.0,2013-14,3.8,3.8,46.0,46.0,9.0,11.41,1,70.7,29.3
224,FLA,21.0,21.0,1.0,0.0,0.0,5.0,76.0,64.0,45.7,-4.3,60.0,51.0,45.9,-4.7,7.0,0.0,0.0,0.0,0.0,0.0,24.0,petroal01,20.0,91.8,111.0,8.0,3.0,2013-14,0.0,0.0,11.0,11.0,0.0,12.14,1,53.3,46.7
231,CBJ,21.0,21.0,0.0,0.0,0.0,3.0,58.0,47.0,44.8,-2.7,45.0,38.0,45.8,-3.7,5.0,1.0,0.0,0.0,0.0,0.0,5.0,proutda01,10.3,94.4,104.0,0.0,1.0,2011-12,0.0,0.0,4.0,4.0,1.0,11.48,1,62.5,37.5
241,BUF,21.0,21.0,4.0,0.0,0.0,9.0,275.0,224.0,44.9,-0.6,217.0,159.0,42.3,-2.7,19.0,9.0,0.0,0.0,1.0,0.0,6.0,pysykma01,4.6,92.3,96.9,0.0,-7.0,2012-13,4.8,4.8,41.0,41.0,3.0,16.17,1,55.1,44.9
251,CGY,21.0,21.0,2.0,0.0,0.0,0.0,79.0,68.0,46.3,-3.2,57.0,43.0,43.0,-8.1,8.0,1.0,0.0,0.0,0.0,0.0,1.0,reinhma01,11.1,95.2,106.0,2.0,1.0,2013-14,0.0,0.0,20.0,20.0,3.0,10.42,1,52.4,47.6
258,STL,21.0,21.0,26.0,5.0,0.0,32.0,879.0,1129.0,56.2,2.1,653.0,828.0,55.9,1.2,80.0,15.0,17.0,1.0,5.0,3.0,54.0,schwaja01,10.0,93.6,103.0,27.0,28.0,2013-14,13.3,13.3,302.0,302.0,66.0,17.32,1,47.7,52.3
264,BOS,21.0,21.0,14.0,2.0,0.0,6.0,557.0,850.0,60.4,7.1,422.0,644.0,60.4,7.9,48.0,30.0,12.0,2.0,4.0,0.0,25.0,seguity01,9.4,93.8,103.0,16.0,23.0,2012-13,9.9,9.9,289.0,289.0,18.0,17.01,1,45.8,54.2
270,DET,21.0,21.0,0.0,0.0,0.0,0.0,3.0,5.0,62.5,6.0,3.0,5.0,62.5,7.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,sheahri01,0.0,100.0,100.0,0.0,0.0,2012-13,0.0,0.0,1.0,1.0,1.0,6.47,1,100.0,0.0
279,CAR,21.0,21.0,12.0,9.0,0.0,8.0,967.0,1029.0,51.6,0.6,754.0,737.0,49.4,-0.5,71.0,43.0,22.0,6.0,11.0,0.0,22.0,skinnje01,8.2,90.2,98.4,22.0,-14.0,2013-14,12.0,12.0,474.0,474.0,48.0,17.12,1,32.8,67.2
285,ANA,21.0,21.0,8.0,0.0,0.0,13.0,227.0,173.0,43.3,-8.7,162.0,135.0,45.5,-7.2,19.0,7.0,2.0,0.0,0.0,0.0,50.0,smithde06,12.1,93.9,106.0,2.0,5.0,2013-14,8.7,8.7,42.0,42.0,2.0,12.39,1,39.8,60.2
299,OTT,21.0,21.0,4.0,0.0,0.0,7.0,202.0,278.0,57.9,4.0,162.0,215.0,57.0,5.1,19.0,6.0,3.0,0.0,1.0,0.0,10.0,stonema01,7.7,94.7,102.0,4.0,5.0,2013-14,11.1,11.1,72.0,72.0,18.0,14.29,1,53.0,47.0
304,STL,21.0,21.0,9.0,2.0,0.0,7.0,314.0,430.0,57.8,7.0,235.0,330.0,58.4,7.1,38.0,6.0,5.0,1.0,3.0,0.0,28.0,tarasvl01,7.1,91.3,98.4,10.0,1.0,2012-13,10.7,10.7,135.0,135.0,14.0,13.25,1,33.2,66.8
310,MTL,21.0,21.0,0.0,0.0,0.0,1.0,22.0,9.0,29.0,-19.0,15.0,6.0,28.6,-21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,thomach01,0.0,90.0,90.0,0.0,-1.0,2013-14,0.0,0.0,3.0,3.0,1.0,7.11,1,60.0,40.0
316,MTL,21.0,21.0,2.0,0.0,0.0,27.0,230.0,242.0,51.3,-0.4,161.0,182.0,53.1,1.5,22.0,12.0,0.0,0.0,0.0,0.0,42.0,tinorja01,7.3,90.6,97.9,40.0,-2.0,2013-14,0.0,0.0,33.0,33.0,0.0,14.32,1,47.1,52.9
323,CHI,21.0,21.0,27.0,13.0,3.0,33.0,819.0,1213.0,59.7,1.8,599.0,922.0,60.6,0.5,76.0,24.0,15.0,3.0,9.0,1.0,56.0,toewsjo01,9.3,89.3,98.6,47.0,22.0,2009-10,12.4,12.4,297.0,297.0,69.0,20.0,1,39.3,60.7
332,LAK,21.0,21.0,14.0,3.0,0.0,8.0,501.0,762.0,60.3,2.3,396.0,557.0,58.4,1.2,62.0,25.0,11.0,5.0,1.0,0.0,57.0,toffoty01,8.6,95.7,104.0,10.0,21.0,2013-14,9.7,9.7,236.0,236.0,23.0,12.56,1,41.1,58.9
